ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E),
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			0			,
2020-11-03	10	00000	0	63	OAKLAND	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			0			,
2020-11-03	10	00000	0	64	OCEANA	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			0			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			2961			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		2798			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			6933			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			6598			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		182			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			225			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		135			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			218			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			86			,
2020-11-03	10	00000	0	65	OGEMAW	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			88			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			1150			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		1117			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			1866			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			1783			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		52			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			64			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		58			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			61			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			53			,
2020-11-03	10	00000	0	66	ONTONAGON	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			33			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			2734			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		2615			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			8115			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			7867			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		231			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			220			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		151			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			216			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			111			,
2020-11-03	10	00000	0	67	OSCEOLA	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			109			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			1146			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		1097			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			2914			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			2850			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		93			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			108			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		76			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			104			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			42			,
2020-11-03	10	00000	0	68	OSCODA	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			35			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			3827			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		3704			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			8672			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			8311			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		318			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			351			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		179			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			273			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			183			,
2020-11-03	10	00000	0	69	OTSEGO	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			128			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			0			,
2020-11-03	10	00000	0	70	OTTAWA	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			0			,
2020-11-03	10	00000	0	71	PRESQUE ISLE	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			0			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			4487			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		4227			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			8561			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			8209			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		194			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			232			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		160			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			297			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			135			,
2020-11-03	10	00000	0	72	ROSCOMMON	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			121			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			0			,
2020-11-03	10	00000	0	73	SAGINAW	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			0			,
2020-11-03	10	00000	0	74	ST. CLAIR	Regent of the University of Michigan 8 Year Terms (2) Positions	07	NLP	Natural Law	519819	Butkovich	Keith			0			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515550	Bernstein	Mark			7571			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	01	DEM	Democratic	515732	Diggs	Shauna	Ryder		7416			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519790	Hubbard	Sarah			16426			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	02	REP	Republican	519783	Meyers	Carl			15660			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519846	Hudler	James	L.		537			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	03	LIB	Libertarian	519847	Larson	Eric			705			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519871	Graeser	Ronald	E.		386			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	04	UST	US Taxpayers	519870	Van Sickle	Crystal			567			,
2020-11-03	10	00000	0	75	ST. JOSEPH	Regent of the University of Michigan 8 Year Terms (2) Positions	06	GRN	Green	519811	Mawilai	Michael			352			,
