ElectionDate	PartyCode	PartyName	RaceCode	RaceName	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	DIX	Dixie	001	1	10	10	No	Joseph		2513
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	DUV	Duval	001	1	199	195	No	Joseph		133913
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	ESC	Escambia	001	1	80	73	No	Joseph		41639
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	FRA	Franklin	001	1	8	0	No	Joseph		1742
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	GAD	Gadsden	001	1	25	25	No	Joseph		5895
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	GIL	Gilchrist	001	1	10	10	No	Joseph		2687
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	GUL	Gulf	001	1	10	10	No	Joseph		2318
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	HAM	Hamilton	001	1	8	8	No	Joseph		1835
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	HOL	Holmes	001	1	8	0	No	Joseph		2470
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	JAC	Jackson	001	1	14	14	No	Joseph		6573
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	JEF	Jefferson	001	1	16	16	No	Joseph		2191
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	LAF	Lafayette	001	1	5	5	No	Joseph		1168
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	LEO	Leon	001	1	156	143	No	Joseph		40897
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	LEV	Levy	001	1	13	0	No	Joseph		6574
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	LIB	Liberty	001	1	8	2	No	Joseph		812
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	MAD	Madison	001	1	11	0	No	Joseph		2651
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	NAS	Nassau	001	1	15	15	No	Joseph		12927
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	OKA	Okaloosa	001	1	52	46	No	Joseph		27007
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	SAN	Santa Rosa	001	1	41	23	No	Joseph		21088
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	SUW	Suwannee	001	1	16	16	No	Joseph		6119
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	TAY	Taylor	001	1	14	14	No	Joseph		2685
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	UNI	Union	001	1	8	8	No	Joseph		1935
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	WAK	Wakulla	001	1	12	12	No	Joseph		3176
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	WAL	Walton	001	1	21	18	No	Joseph		9830
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Joseph Lewis Jr be retained in Office?	WAS	Washington	001	1	12	12	No	Joseph		1757
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	ALA	Alachua	001	2	63	63	Yes	Scott		73355
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	BAK	Baker	001	2	9	9	Yes	Scott		8355
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	BAY	Bay	001	2	44	0	Yes	Scott		16757
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	BRA	Bradford	001	2	14	14	Yes	Scott		7274
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	CAL	Calhoun	001	2	11	0	Yes	Scott		2712
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	CLA	Clay	001	2	47	35	Yes	Scott		75342
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	CLM	Columbia	001	2	22	22	Yes	Scott		19452
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	DIX	Dixie	001	2	10	10	Yes	Scott		4637
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	DUV	Duval	001	2	199	195	Yes	Scott		267594
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	ESC	Escambia	001	2	80	73	Yes	Scott		98195
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	FRA	Franklin	001	2	8	0	Yes	Scott		3786
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	GAD	Gadsden	001	2	25	25	Yes	Scott		14171
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	GIL	Gilchrist	001	2	10	10	Yes	Scott		5985
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	GUL	Gulf	001	2	10	10	Yes	Scott		4799
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	HAM	Hamilton	001	2	8	8	Yes	Scott		3323
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	HOL	Holmes	001	2	8	0	Yes	Scott		5100
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	JAC	Jackson	001	2	14	14	Yes	Scott		13271
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	JEF	Jefferson	001	2	16	16	Yes	Scott		5061
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LAF	Lafayette	001	2	5	5	Yes	Scott		2129
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LEO	Leon	001	2	156	143	Yes	Scott		84116
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LEV	Levy	001	2	13	0	Yes	Scott		13837
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LIB	Liberty	001	2	8	2	Yes	Scott		1533
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	MAD	Madison	001	2	11	0	Yes	Scott		4796
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	NAS	Nassau	001	2	15	15	Yes	Scott		37179
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	OKA	Okaloosa	001	2	52	46	Yes	Scott		68588
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	SAN	Santa Rosa	001	2	41	23	Yes	Scott		58162
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	SUW	Suwannee	001	2	16	16	Yes	Scott		12402
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	TAY	Taylor	001	2	14	14	Yes	Scott		6136
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	UNI	Union	001	2	8	8	Yes	Scott		3673
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	WAK	Wakulla	001	2	12	12	Yes	Scott		8133
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	WAL	Walton	001	2	21	18	Yes	Scott		27599
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	WAS	Washington	001	2	12	12	Yes	Scott		3954
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	ALA	Alachua	001	2	63	63	No	Scott		47121
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	BAK	Baker	001	2	9	9	No	Scott		4250
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	BAY	Bay	001	2	44	0	No	Scott		7865
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	BRA	Bradford	001	2	14	14	No	Scott		3919
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	CAL	Calhoun	001	2	11	0	No	Scott		1387
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	CLA	Clay	001	2	47	35	No	Scott		30752
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	CLM	Columbia	001	2	22	22	No	Scott		8966
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	DIX	Dixie	001	2	10	10	No	Scott		2429
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	DUV	Duval	001	2	199	195	No	Scott		159215
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	ESC	Escambia	001	2	80	73	No	Scott		45783
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	FRA	Franklin	001	2	8	0	No	Scott		1871
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	GAD	Gadsden	001	2	25	25	No	Scott		7640
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	GIL	Gilchrist	001	2	10	10	No	Scott		2522
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	GUL	Gulf	001	2	10	10	No	Scott		2359
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	HAM	Hamilton	001	2	8	8	No	Scott		1792
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	HOL	Holmes	001	2	8	0	No	Scott		2393
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	JAC	Jackson	001	2	14	14	No	Scott		6881
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	JEF	Jefferson	001	2	16	16	No	Scott		2441
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LAF	Lafayette	001	2	5	5	No	Scott		1121
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LEO	Leon	001	2	156	143	No	Scott		52950
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LEV	Levy	001	2	13	0	No	Scott		6306
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	LIB	Liberty	001	2	8	2	No	Scott		817
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	MAD	Madison	001	2	11	0	No	Scott		2930
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	NAS	Nassau	001	2	15	15	No	Scott		13065
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	OKA	Okaloosa	001	2	52	46	No	Scott		28451
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	SAN	Santa Rosa	001	2	41	23	No	Scott		21677
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	SUW	Suwannee	001	2	16	16	No	Scott		6122
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	TAY	Taylor	001	2	14	14	No	Scott		2915
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	UNI	Union	001	2	8	8	No	Scott		1881
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	WAK	Wakulla	001	2	12	12	No	Scott		3487
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	WAL	Walton	001	2	21	18	No	Scott		9775
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Scott Makar be retained in Office?	WAS	Washington	001	2	12	12	No	Scott		1800
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	ALA	Alachua	001	3	63	63	Yes	Rachel		69586
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	BAK	Baker	001	3	9	9	Yes	Rachel		8407
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	BAY	Bay	001	3	44	0	Yes	Rachel		17040
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	BRA	Bradford	001	3	14	14	Yes	Rachel		7378
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	CAL	Calhoun	001	3	11	0	Yes	Rachel		2735
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	CLA	Clay	001	3	47	35	Yes	Rachel		75987
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	CLM	Columbia	001	3	22	22	Yes	Rachel		19760
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	DIX	Dixie	001	3	10	10	Yes	Rachel		4667
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	DUV	Duval	001	3	199	195	Yes	Rachel		272924
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	ESC	Escambia	001	3	80	73	Yes	Rachel		100143
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	FRA	Franklin	001	3	8	0	Yes	Rachel		3762
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	GAD	Gadsden	001	3	25	25	Yes	Rachel		14482
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	GIL	Gilchrist	001	3	10	10	Yes	Rachel		6016
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	GUL	Gulf	001	3	10	10	Yes	Rachel		4801
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	HAM	Hamilton	001	3	8	8	Yes	Rachel		3389
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	HOL	Holmes	001	3	8	0	Yes	Rachel		5145
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	JAC	Jackson	001	3	14	14	Yes	Rachel		13364
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	JEF	Jefferson	001	3	16	16	Yes	Rachel		5073
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LAF	Lafayette	001	3	5	5	Yes	Rachel		2142
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LEO	Leon	001	3	156	143	Yes	Rachel		84517
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LEV	Levy	001	3	13	0	Yes	Rachel		14015
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LIB	Liberty	001	3	8	2	Yes	Rachel		1578
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	MAD	Madison	001	3	11	0	Yes	Rachel		4863
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	NAS	Nassau	001	3	15	15	Yes	Rachel		36974
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	OKA	Okaloosa	001	3	52	46	Yes	Rachel		68969
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	SAN	Santa Rosa	001	3	41	23	Yes	Rachel		58660
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	SUW	Suwannee	001	3	16	16	Yes	Rachel		12481
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	TAY	Taylor	001	3	14	14	Yes	Rachel		5987
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	UNI	Union	001	3	8	8	Yes	Rachel		3695
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	WAK	Wakulla	001	3	12	12	Yes	Rachel		8167
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	WAL	Walton	001	3	21	18	Yes	Rachel		27824
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	WAS	Washington	001	3	12	12	Yes	Rachel		3996
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	ALA	Alachua	001	3	63	63	No	Rachel		50864
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	BAK	Baker	001	3	9	9	No	Rachel		4115
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	BAY	Bay	001	3	44	0	No	Rachel		7615
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	BRA	Bradford	001	3	14	14	No	Rachel		3826
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	CAL	Calhoun	001	3	11	0	No	Rachel		1361
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	CLA	Clay	001	3	47	35	No	Rachel		30003
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	CLM	Columbia	001	3	22	22	No	Rachel		8823
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	DIX	Dixie	001	3	10	10	No	Rachel		2387
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	DUV	Duval	001	3	199	195	No	Rachel		153553
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	ESC	Escambia	001	3	80	73	No	Rachel		43948
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	FRA	Franklin	001	3	8	0	No	Rachel		1900
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	GAD	Gadsden	001	3	25	25	No	Rachel		7262
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	GIL	Gilchrist	001	3	10	10	No	Rachel		2476
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	GUL	Gulf	001	3	10	10	No	Rachel		2358
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	HAM	Hamilton	001	3	8	8	No	Rachel		1773
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	HOL	Holmes	001	3	8	0	No	Rachel		2322
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	JAC	Jackson	001	3	14	14	No	Rachel		6745
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	JEF	Jefferson	001	3	16	16	No	Rachel		2430
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LAF	Lafayette	001	3	5	5	No	Rachel		1112
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LEO	Leon	001	3	156	143	No	Rachel		52181
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LEV	Levy	001	3	13	0	No	Rachel		6120
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	LIB	Liberty	001	3	8	2	No	Rachel		790
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	MAD	Madison	001	3	11	0	No	Rachel		2889
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	NAS	Nassau	001	3	15	15	No	Rachel		13103
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	OKA	Okaloosa	001	3	52	46	No	Rachel		28159
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	SAN	Santa Rosa	001	3	41	23	No	Rachel		21160
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	SUW	Suwannee	001	3	16	16	No	Rachel		6032
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	TAY	Taylor	001	3	14	14	No	Rachel		2887
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	UNI	Union	001	3	8	8	No	Rachel		1874
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	WAK	Wakulla	001	3	12	12	No	Rachel		3446
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	WAL	Walton	001	3	21	18	No	Rachel		9495
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Rachel Nordby be retained in Office?	WAS	Washington	001	3	12	12	No	Rachel		1755
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	ALA	Alachua	001	4	63	63	Yes	Tim		67450
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	BAK	Baker	001	4	9	9	Yes	Tim		8227
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	BAY	Bay	001	4	44	0	Yes	Tim		16203
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	BRA	Bradford	001	4	14	14	Yes	Tim		7164
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	CAL	Calhoun	001	4	11	0	Yes	Tim		2679
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	CLA	Clay	001	4	47	35	Yes	Tim		73448
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	CLM	Columbia	001	4	22	22	Yes	Tim		19142
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	DIX	Dixie	001	4	10	10	Yes	Tim		4506
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	DUV	Duval	001	4	199	195	Yes	Tim		258476
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	ESC	Escambia	001	4	80	73	Yes	Tim		96429
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	FRA	Franklin	001	4	8	0	Yes	Tim		3668
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	GAD	Gadsden	001	4	25	25	Yes	Tim		13871
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	GIL	Gilchrist	001	4	10	10	Yes	Tim		5807
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	GUL	Gulf	001	4	10	10	Yes	Tim		4768
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	HAM	Hamilton	001	4	8	8	Yes	Tim		3259
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	HOL	Holmes	001	4	8	0	Yes	Tim		4933
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	JAC	Jackson	001	4	14	14	Yes	Tim		12940
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	JEF	Jefferson	001	4	16	16	Yes	Tim		4976
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	LAF	Lafayette	001	4	5	5	Yes	Tim		2073
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	LEO	Leon	001	4	156	143	Yes	Tim		80145
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	LEV	Levy	001	4	13	0	Yes	Tim		13310
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	LIB	Liberty	001	4	8	2	Yes	Tim		1530
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	MAD	Madison	001	4	11	0	Yes	Tim		4785
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	NAS	Nassau	001	4	15	15	Yes	Tim		35970
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	OKA	Okaloosa	001	4	52	46	Yes	Tim		66150
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	SAN	Santa Rosa	001	4	41	23	Yes	Tim		56977
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	SUW	Suwannee	001	4	16	16	Yes	Tim		12159
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	TAY	Taylor	001	4	14	14	Yes	Tim		5843
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	UNI	Union	001	4	8	8	Yes	Tim		3632
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	WAK	Wakulla	001	4	12	12	Yes	Tim		7897
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	WAL	Walton	001	4	21	18	Yes	Tim		26861
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	WAS	Washington	001	4	12	12	Yes	Tim		3867
11/03/2020	NOP	Non-Partisan	DCA	Shall Judge Tim Osterhaus be retained in Office?	ALA	Alachua	001	4	63	63	No	Tim		52613
